epoch,loss,val_loss,train_time
0,0.08076902188781732,0.034630533307790756,7.27911114692688
1,0.02363441742645435,0.12231681495904922,2.707031726837158
2,0.021724918843487265,0.06202704459428787,2.8409628868103027
3,0.015771913177423016,0.03483793884515762,2.84344482421875
4,0.013911712534853809,0.05949815362691879,2.661722421646118
5,0.01319434287607743,0.0554584339261055,4.034433364868164
6,0.011072126727468844,0.03335506469011307,2.969979763031006
7,0.010581325011954846,0.04093676805496216,2.3549466133117676
8,0.009909259173698741,0.04030599817633629,2.0523569583892822
9,0.008766237499892564,0.024443071335554123,2.303972005844116
10,0.008633402613259358,0.02921796403825283,2.3815696239471436
11,0.008234933078179196,0.024151138961315155,2.1831817626953125
12,0.007682828763522739,0.025829579681158066,2.216715097427368
13,0.007504070797793256,0.02586589939892292,2.2184367179870605
14,0.0072919941720088225,0.02459561452269554,2.0410501956939697
15,0.007196547873135135,0.02144808880984783,2.082658290863037
16,0.00690471424883648,0.020795295014977455,2.158858299255371
17,0.0067525486512159975,0.02071254327893257,2.0780231952667236
18,0.006596960638780193,0.0208145659416914,2.130413055419922
19,0.00648298086506985,0.019581563770771027,2.221656560897827
20,0.0062835105060981885,0.020600970834493637,2.2854363918304443
21,0.006155284828705489,0.020135898143053055,3.2235779762268066
22,0.006048096389640168,0.020159808918833733,2.7073817253112793
23,0.00595324414413816,0.018550429493188858,2.7771008014678955
24,0.00625040287870447,0.0217022392898798,3.050588369369507
25,0.006135874652104676,0.01930302008986473,2.362881898880005
26,0.006050382336917395,0.018146228045225143,2.317065715789795
27,0.006455128710414912,0.02498951368033886,2.6237518787384033
28,0.006359410673581265,0.01770043559372425,2.535944938659668
29,0.006231152946220972,0.02231430634856224,2.2310826778411865
30,0.005942138509152123,0.017807597294449806,2.3757898807525635
31,0.005775481729061144,0.020212965086102486,2.325423240661621
32,0.005677015430245924,0.017539111897349358,2.595980167388916
33,0.005683349655982318,0.01971808262169361,2.4109835624694824
34,0.005609929466652124,0.0178204495459795,2.3785417079925537
35,0.005460953360528706,0.01895657740533352,2.6697604656219482
36,0.00539949035995093,0.017416389659047127,2.2537455558776855
37,0.005405322198941388,0.018509740009903908,2.5513832569122314
38,0.005359419074060547,0.01815672405064106,2.986395835876465
39,0.005288403754120267,0.01839149184525013,3.087056875228882
40,0.005290139429911934,0.017174482345581055,3.0871918201446533
41,0.0052495211493269675,0.017320306971669197,2.2264771461486816
42,0.005213066226178071,0.017184851691126823,2.620779275894165
43,0.005157037666731077,0.016653025522828102,3.257594108581543
